date,segment_id,from_intersection,to_intersection,road_name,length_m,lanes,free_flow_speed_kmh,functional_class,daily_volume_proxy,avg_speed_kmh,peak_hour_volume,v_c_ratio,travel_time_min,community_weight
2025-10-12,S027,QNA030,QNA031,人民街,686,3,38,次干路,7264,33.1,1088,0.224,1.24,10.589
2025-10-12,S028,QNA031,QNA032,人民街,652,3,38,次干路,5674,29.9,835,0.172,1.31,8.702
2025-10-12,S029,QNA033,QNA034,映南路,434,2,32,支路,6140,34.2,1052,0.325,0.76,14.147
2025-10-12,S030,QNA034,QNA035,映南路,332,2,32,支路,7430,37.5,1188,0.367,0.53,22.38
2025-10-12,S031,QNA035,QNA036,映南路,449,2,32,支路,6221,33.7,996,0.307,0.8,13.855
2025-10-12,S032,QNA036,QNA037,映南路,362,2,32,支路,5044,30.0,828,0.256,0.72,13.934
2025-10-12,S033,QNA037,QNA038,映南路,223,2,32,支路,6306,33.7,1083,0.334,0.4,28.278
2025-10-12,S034,QNA038,QNA039,映南路,301,2,32,支路,6297,34.0,1078,0.333,0.53,20.92
2025-10-12,S035,QNA039,QNA040,映南路,436,2,32,支路,3884,26.6,678,0.209,0.98,8.908
2025-10-12,S036,QNA001,QNA009,环城西路,454,3,40,次干路,6961,33.9,1119,0.23,0.8,15.333
2025-10-12,S037,QNA009,QNA017,环城西路,422,3,40,次干路,6044,30.0,959,0.197,0.84,14.322
2025-10-12,S038,QNA017,QNA025,环城西路,359,3,40,次干路,5711,29.6,834,0.172,0.73,15.908
2025-10-12,S039,QNA025,QNA033,环城西路,390,3,40,次干路,5126,30.1,783,0.161,0.78,13.144
2025-10-12,S040,QNA002,QNA010,解放南路,452,4,48,主干路,9728,35.8,1540,0.238,0.76,25.827
2025-10-12,S041,QNA010,QNA018,解放南路,332,4,48,主干路,10834,35.2,1773,0.274,0.57,39.159
2025-10-12,S042,QNA018,QNA026,解放南路,327,4,48,主干路,9665,36.3,1465,0.226,0.54,35.468
2025-10-12,S043,QNA026,QNA034,解放南路,474,4,48,主干路,7957,37.5,1246,0.192,0.76,20.144
2025-10-12,S044,QNA003,QNA011,兴国路,329,4,46,主干路,9686,35.7,1565,0.242,0.55,35.329
2025-10-12,S045,QNA011,QNA019,兴国路,463,4,46,主干路,10994,35.2,1764,0.272,0.79,28.494
2025-10-12,S046,QNA019,QNA027,兴国路,456,4,46,主干路,9668,36.2,1509,0.233,0.76,25.442
2025-10-12,S047,QNA027,QNA035,兴国路,589,4,46,主干路,7880,37.2,1229,0.19,0.95,16.054
2025-10-12,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,8153,32.6,1288,0.265,0.76,19.646
2025-10-12,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,7561,28.6,1227,0.252,0.63,25.036
2025-10-12,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,6687,29.0,1028,0.212,1.07,12.984
2025-10-12,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,5418,29.7,897,0.185,1.12,9.78
2025-10-12,S052,QNA005,QNA013,北坛街,343,3,38,次干路,6798,33.2,1026,0.211,0.62,19.819
2025-10-12,S053,QNA013,QNA021,北坛街,473,3,38,次干路,5442,29.7,873,0.18,0.96,11.505
2025-10-12,S054,QNA021,QNA029,北坛街,320,3,38,次干路,5568,29.9,867,0.178,0.64,17.4
2025-10-12,S055,QNA029,QNA037,北坛街,562,3,38,次干路,5412,30.0,871,0.179,1.12,9.63
2025-10-12,S056,QNA006,QNA014,解放北路,430,4,48,主干路,8375,36.9,1353,0.209,0.7,23.372
2025-10-12,S057,QNA014,QNA022,解放北路,601,4,48,主干路,8347,37.0,1333,0.206,0.97,16.666
2025-10-12,S058,QNA022,QNA030,解放北路,596,4,48,主干路,8434,36.9,1295,0.2,0.97,16.981
2025-10-12,S059,QNA030,QNA038,解放北路,465,4,48,主干路,8087,37.1,1287,0.199,0.75,20.87
2025-10-12,S060,QNA007,QNA015,应乾路,575,3,36,次干路,7075,33.3,1093,0.225,1.04,12.304
2025-10-12,S061,QNA015,QNA023,应乾路,378,3,36,次干路,5633,29.5,908,0.187,0.77,14.902
2025-10-12,S062,QNA023,QNA031,应乾路,640,3,36,次干路,5820,29.5,891,0.183,1.3,9.094
2025-10-12,S063,QNA031,QNA039,应乾路,315,3,36,次干路,5474,30.0,880,0.181,0.63,17.378
2025-10-12,S064,QNA008,QNA016,街泉街,211,2,32,支路,6405,33.8,1048,0.323,0.37,30.355
2025-10-12,S065,QNA016,QNA024,街泉街,369,2,32,支路,5065,30.0,874,0.27,0.74,13.726
2025-10-12,S066,QNA024,QNA032,街泉街,258,2,32,支路,5300,30.0,857,0.265,0.52,20.543
2025-10-12,S067,QNA032,QNA040,街泉街,397,2,32,支路,4084,26.5,620,0.191,0.9,10.287
2025-10-13,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,9777,40.7,1606,0.248,0.95,18.134
2025-10-13,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,10105,40.5,1633,0.252,0.56,32.164
2025-10-13,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,10253,40.4,1581,0.244,0.49,37.059
2025-10-13,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,10438,40.2,1694,0.261,1.04,17.919
2025-10-13,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,10356,40.7,1594,0.246,0.68,27.016
2025-10-13,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10285,40.8,1679,0.259,0.65,27.735
2025-10-13,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,9999,40.7,1629,0.251,0.64,27.647
2025-10-13,S008,QNA009,QNA010,太白街,391,3,42,次干路,10431,35.5,1746,0.359,0.66,26.678
2025-10-13,S009,QNA010,QNA011,太白街,697,3,42,次干路,13222,38.5,2143,0.441,1.09,18.97
2025-10-13,S010,QNA011,QNA012,太白街,372,3,42,次干路,11165,34.7,1855,0.382,0.64,30.013
2025-10-13,S011,QNA012,QNA013,太白街,666,3,42,次干路,7900,32.1,1247,0.257,1.24,11.862
2025-10-13,S012,QNA013,QNA014,太白街,699,3,42,次干路,8468,36.9,1379,0.284,1.14,12.114
2025-10-13,S013,QNA014,QNA015,太白街,599,3,42,次干路,8696,36.7,1434,0.295,0.98,14.518
2025-10-13,S014,QNA015,QNA016,太白街,364,3,42,次干路,6828,33.0,1148,0.236,0.66,18.758
2025-10-13,S015,QNA017,QNA018,新华街,622,3,40,次干路,10429,35.3,1723,0.355,1.06,16.767
2025-10-13,S016,QNA018,QNA019,新华街,536,3,40,次干路,13249,38.1,2222,0.457,0.84,24.718
2025-10-13,S017,QNA019,QNA020,新华街,336,3,40,次干路,11024,35.0,1861,0.383,0.58,32.81
2025-10-13,S018,QNA020,QNA021,新华街,335,3,40,次干路,7931,32.4,1323,0.272,0.62,23.675
2025-10-13,S019,QNA021,QNA022,新华街,367,3,40,次干路,8562,36.8,1385,0.285,0.6,23.33
2025-10-13,S020,QNA022,QNA023,新华街,431,3,40,次干路,8544,37.0,1358,0.279,0.7,19.824
2025-10-13,S021,QNA023,QNA024,新华街,439,3,40,次干路,6521,33.3,1070,0.22,0.79,14.854
2025-10-13,S022,QNA025,QNA026,人民街,578,3,38,次干路,8504,37.3,1305,0.269,0.93,14.713
2025-10-13,S023,QNA026,QNA027,人民街,628,3,38,次干路,10429,40.6,1554,0.32,0.93,16.607
2025-10-13,S024,QNA027,QNA028,人民街,333,3,38,次干路,8866,36.6,1393,0.287,0.55,26.625
2025-10-13,S025,QNA028,QNA029,人民街,607,3,38,次干路,7223,32.7,1182,0.243,1.11,11.9
2025-10-13,S026,QNA029,QNA030,人民街,421,3,38,次干路,8915,36.3,1340,0.276,0.7,21.176
2025-10-13,S027,QNA030,QNA031,人民街,686,3,38,次干路,8838,36.7,1309,0.269,1.12,12.883
2025-10-13,S028,QNA031,QNA032,人民街,652,3,38,次干路,6945,33.2,1082,0.223,1.18,10.652
2025-10-13,S029,QNA033,QNA034,映南路,434,2,32,支路,7368,37.8,1262,0.39,0.69,16.977
2025-10-13,S030,QNA034,QNA035,映南路,332,2,32,支路,9201,41.4,1501,0.463,0.48,27.714
2025-10-13,S031,QNA035,QNA036,映南路,449,2,32,支路,7861,37.3,1237,0.382,0.72,17.508
2025-10-13,S032,QNA036,QNA037,映南路,362,2,32,支路,6323,33.6,1060,0.327,0.65,17.467
2025-10-13,S033,QNA037,QNA038,映南路,223,2,32,支路,7813,37.7,1317,0.406,0.35,35.036
2025-10-13,S034,QNA038,QNA039,映南路,301,2,32,支路,7764,37.7,1343,0.415,0.48,25.794
2025-10-13,S035,QNA039,QNA040,映南路,436,2,32,支路,4764,29.4,871,0.269,0.89,10.927
2025-10-13,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8594,36.7,1383,0.285,0.74,18.93
2025-10-13,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7512,32.5,1194,0.246,0.78,17.801
2025-10-13,S038,QNA017,QNA025,环城西路,359,3,40,次干路,7013,33.1,1106,0.228,0.65,19.535
2025-10-13,S039,QNA025,QNA033,环城西路,390,3,40,次干路,6167,33.7,996,0.205,0.69,15.813
2025-10-13,S040,QNA002,QNA010,解放南路,452,4,48,主干路,11614,39.4,1891,0.292,0.69,30.834
2025-10-13,S041,QNA010,QNA018,解放南路,332,4,48,主干路,13348,38.3,2227,0.344,0.52,48.246
2025-10-13,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11920,39.6,1990,0.307,0.5,43.743
2025-10-13,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9705,41.3,1583,0.244,0.69,24.57
2025-10-13,S044,QNA003,QNA011,兴国路,329,4,46,主干路,11713,39.5,1884,0.291,0.5,42.722
2025-10-13,S045,QNA011,QNA019,兴国路,463,4,46,主干路,13123,38.2,2090,0.323,0.73,34.012
2025-10-13,S046,QNA019,QNA027,兴国路,456,4,46,主干路,11758,39.1,1905,0.294,0.7,30.942
2025-10-13,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9925,40.7,1487,0.229,0.87,20.221
2025-10-13,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9705,35.6,1570,0.323,0.7,23.386
2025-10-13,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,9065,31.5,1524,0.314,0.58,30.017
2025-10-13,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,8131,32.5,1349,0.278,0.95,15.788
2025-10-13,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6802,33.2,1043,0.215,1.0,12.278
2025-10-13,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8633,36.7,1365,0.281,0.56,25.169
2025-10-13,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6766,33.0,1169,0.241,0.86,14.304
2025-10-13,S054,QNA021,QNA029,北坛街,320,3,38,次干路,7022,32.7,1213,0.25,0.59,21.944
2025-10-13,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6744,33.1,1089,0.224,1.02,12.0
2025-10-13,S056,QNA006,QNA014,解放北路,430,4,48,主干路,10191,40.9,1594,0.246,0.63,28.44
2025-10-13,S057,QNA014,QNA022,解放北路,601,4,48,主干路,10265,40.8,1565,0.242,0.88,20.496
2025-10-13,S058,QNA022,QNA030,解放北路,596,4,48,主干路,10455,40.5,1562,0.241,0.88,21.05
2025-10-13,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9984,40.9,1578,0.244,0.68,25.765
2025-10-13,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8790,36.6,1471,0.303,0.94,15.287
2025-10-13,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6975,32.9,1180,0.243,0.69,18.452
2025-10-13,S062,QNA023,QNA031,应乾路,640,3,36,次干路,6926,33.2,1085,0.223,1.16,10.822
2025-10-13,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6617,33.5,1101,0.227,0.56,21.006
2025-10-13,S064,QNA008,QNA016,街泉街,211,2,32,支路,8037,37.0,1306,0.403,0.34,38.09
2025-10-13,S065,QNA016,QNA024,街泉街,369,2,32,支路,6374,33.4,1042,0.322,0.66,17.274
2025-10-13,S066,QNA024,QNA032,街泉街,258,2,32,支路,6539,33.3,1057,0.326,0.46,25.345
2025-10-13,S067,QNA032,QNA040,街泉街,397,2,32,支路,5092,29.1,852,0.263,0.82,12.826
2025-10-14,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,10063,40.7,1529,0.236,0.95,18.664
2025-10-14,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,10633,40.1,1713,0.264,0.56,33.845
2025-10-14,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,10566,40.3,1667,0.257,0.49,38.19
2025-10-14,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,10460,40.3,1680,0.259,1.04,17.957
2025-10-14,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,10533,40.1,1644,0.254,0.69,27.477
2025-10-14,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10608,40.2,1649,0.254,0.66,28.606
2025-10-14,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,10082,40.6,1532,0.236,0.64,27.876
2025-10-14,S008,QNA009,QNA010,太白街,391,3,42,次干路,10493,35.3,1715,0.353,0.66,26.836
2025-10-14,S009,QNA010,QNA011,太白街,697,3,42,次干路,13582,38.2,2279,0.469,1.09,19.486
2025-10-14,S010,QNA011,QNA012,太白街,372,3,42,次干路,11505,34.6,1878,0.386,0.65,30.927
2025-10-14,S011,QNA012,QNA013,太白街,666,3,42,次干路,8011,32.4,1348,0.277,1.23,12.029
2025-10-14,S012,QNA013,QNA014,太白街,699,3,42,次干路,8336,37.3,1326,0.273,1.12,11.926
2025-10-14,S013,QNA014,QNA015,太白街,599,3,42,次干路,8404,37.0,1332,0.274,0.97,14.03
2025-10-14,S014,QNA015,QNA016,太白街,364,3,42,次干路,6576,33.2,1059,0.218,0.66,18.066
2025-10-14,S015,QNA017,QNA018,新华街,622,3,40,次干路,10474,35.3,1774,0.365,1.06,16.839
2025-10-14,S016,QNA018,QNA019,新华街,536,3,40,次干路,13440,38.3,2239,0.461,0.84,25.075
2025-10-14,S017,QNA019,QNA020,新华街,336,3,40,次干路,11363,35.0,1839,0.378,0.58,33.818
2025-10-14,S018,QNA020,QNA021,新华街,335,3,40,次干路,8053,32.1,1305,0.269,0.63,24.039
2025-10-14,S019,QNA021,QNA022,新华街,367,3,40,次干路,8502,36.5,1436,0.295,0.6,23.166
2025-10-14,S020,QNA022,QNA023,新华街,431,3,40,次干路,8621,36.3,1401,0.288,0.71,20.002
2025-10-14,S021,QNA023,QNA024,新华街,439,3,40,次干路,6740,32.9,1088,0.224,0.8,15.353
2025-10-14,S022,QNA025,QNA026,人民街,578,3,38,次干路,8578,36.8,1323,0.272,0.94,14.841
2025-10-14,S023,QNA026,QNA027,人民街,628,3,38,次干路,10583,40.4,1702,0.35,0.93,16.852
2025-10-14,S024,QNA027,QNA028,人民街,333,3,38,次干路,8839,36.5,1410,0.29,0.55,26.544
2025-10-14,S025,QNA028,QNA029,人民街,607,3,38,次干路,7144,32.8,1095,0.225,1.11,11.769
2025-10-14,S026,QNA029,QNA030,人民街,421,3,38,次干路,8838,36.8,1385,0.285,0.69,20.993
2025-10-14,S027,QNA030,QNA031,人民街,686,3,38,次干路,8842,36.7,1408,0.29,1.12,12.889
2025-10-14,S028,QNA031,QNA032,人民街,652,3,38,次干路,6949,32.7,1106,0.228,1.2,10.658
2025-10-14,S029,QNA033,QNA034,映南路,434,2,32,支路,7586,37.6,1262,0.39,0.69,17.479
2025-10-14,S030,QNA034,QNA035,映南路,332,2,32,支路,9282,41.2,1579,0.487,0.48,27.958
2025-10-14,S031,QNA035,QNA036,映南路,449,2,32,支路,7856,37.0,1323,0.408,0.73,17.497
2025-10-14,S032,QNA036,QNA037,映南路,362,2,32,支路,6416,33.3,1067,0.329,0.65,17.724
2025-10-14,S033,QNA037,QNA038,映南路,223,2,32,支路,7916,37.5,1313,0.405,0.36,35.498
2025-10-14,S034,QNA038,QNA039,映南路,301,2,32,支路,7961,37.2,1355,0.418,0.49,26.449
2025-10-14,S035,QNA039,QNA040,映南路,436,2,32,支路,4855,29.1,817,0.252,0.9,11.135
2025-10-14,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8531,36.7,1286,0.265,0.74,18.791
2025-10-14,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7564,32.3,1200,0.247,0.78,17.924
2025-10-14,S038,QNA017,QNA025,环城西路,359,3,40,次干路,7060,32.7,1079,0.222,0.66,19.666
2025-10-14,S039,QNA025,QNA033,环城西路,390,3,40,次干路,6193,33.5,943,0.194,0.7,15.879
2025-10-14,S040,QNA002,QNA010,解放南路,452,4,48,主干路,12025,39.3,1996,0.308,0.69,31.925
2025-10-14,S041,QNA010,QNA018,解放南路,332,4,48,主干路,13403,38.3,2232,0.344,0.52,48.445
2025-10-14,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11992,39.4,1948,0.301,0.5,44.007
2025-10-14,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9972,40.9,1653,0.255,0.7,25.246
2025-10-14,S044,QNA003,QNA011,兴国路,329,4,46,主干路,12190,39.0,1996,0.308,0.51,44.462
2025-10-14,S045,QNA011,QNA019,兴国路,463,4,46,主干路,13620,38.2,2174,0.335,0.73,35.3
2025-10-14,S046,QNA019,QNA027,兴国路,456,4,46,主干路,12031,39.3,1876,0.29,0.7,31.661
2025-10-14,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9893,40.6,1628,0.251,0.87,20.156
2025-10-14,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9881,35.9,1655,0.341,0.69,23.81
2025-10-14,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,9248,31.3,1543,0.317,0.58,30.623
2025-10-14,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,8171,32.2,1244,0.256,0.96,15.866
2025-10-14,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6802,32.9,1106,0.228,1.01,12.278
2025-10-14,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8590,36.8,1374,0.283,0.56,25.044
2025-10-14,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6816,33.2,1110,0.228,0.85,14.41
2025-10-14,S054,QNA021,QNA029,北坛街,320,3,38,次干路,7027,32.8,1123,0.231,0.59,21.959
2025-10-14,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6758,33.2,1057,0.217,1.02,12.025
2025-10-14,S056,QNA006,QNA014,解放北路,430,4,48,主干路,10280,40.6,1623,0.25,0.64,28.688
2025-10-14,S057,QNA014,QNA022,解放北路,601,4,48,主干路,10023,40.6,1588,0.245,0.89,20.013
2025-10-14,S058,QNA022,QNA030,解放北路,596,4,48,主干路,10313,40.6,1688,0.26,0.88,20.764
2025-10-14,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9995,41.0,1641,0.253,0.68,25.794
2025-10-14,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8733,36.6,1372,0.282,0.94,15.188
2025-10-14,S061,QNA015,QNA023,应乾路,378,3,36,次干路,7002,32.6,1143,0.235,0.7,18.524
2025-10-14,S062,QNA023,QNA031,应乾路,640,3,36,次干路,7149,32.4,1140,0.235,1.19,11.17
2025-10-14,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6807,32.9,1122,0.231,0.57,21.61
2025-10-14,S064,QNA008,QNA016,街泉街,211,2,32,支路,7926,37.2,1258,0.388,0.34,37.564
2025-10-14,S065,QNA016,QNA024,街泉街,369,2,32,支路,6315,33.4,1044,0.322,0.66,17.114
2025-10-14,S066,QNA024,QNA032,街泉街,258,2,32,支路,6540,33.1,1039,0.321,0.47,25.349
2025-10-14,S067,QNA032,QNA040,街泉街,397,2,32,支路,4997,28.9,801,0.247,0.82,12.587
2025-10-15,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,10056,40.8,1579,0.244,0.95,18.651
2025-10-15,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,10515,40.5,1776,0.274,0.56,33.469
2025-10-15,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,10343,40.7,1761,0.272,0.49,37.384
2025-10-15,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,10324,40.6,1662,0.256,1.03,17.724
2025-10-15,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,10378,40.6,1629,0.251,0.68,27.073
2025-10-15,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10444,40.5,1669,0.258,0.66,28.164
2025-10-15,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,10039,40.5,1632,0.252,0.64,27.758
2025-10-15,S008,QNA009,QNA010,太白街,391,3,42,次干路,10494,35.3,1830,0.377,0.66,26.839
2025-10-15,S009,QNA010,QNA011,太白街,697,3,42,次干路,13357,38.3,2384,0.491,1.09,19.164
2025-10-15,S010,QNA011,QNA012,太白街,372,3,42,次干路,11237,34.9,2034,0.419,0.64,30.207
2025-10-15,S011,QNA012,QNA013,太白街,666,3,42,次干路,7945,32.3,1356,0.279,1.24,11.929
2025-10-15,S012,QNA013,QNA014,太白街,699,3,42,次干路,8400,37.0,1279,0.263,1.13,12.017
2025-10-15,S013,QNA014,QNA015,太白街,599,3,42,次干路,8467,36.7,1353,0.278,0.98,14.135
2025-10-15,S014,QNA015,QNA016,太白街,364,3,42,次干路,6644,32.9,1117,0.23,0.66,18.253
2025-10-15,S015,QNA017,QNA018,新华街,622,3,40,次干路,10791,35.2,1784,0.367,1.06,17.349
2025-10-15,S016,QNA018,QNA019,新华街,536,3,40,次干路,13548,38.3,2258,0.465,0.84,25.276
2025-10-15,S017,QNA019,QNA020,新华街,336,3,40,次干路,11236,35.1,1929,0.397,0.57,33.44
2025-10-15,S018,QNA020,QNA021,新华街,335,3,40,次干路,7889,32.4,1343,0.276,0.62,23.549
2025-10-15,S019,QNA021,QNA022,新华街,367,3,40,次干路,8545,36.8,1422,0.293,0.6,23.283
2025-10-15,S020,QNA022,QNA023,新华街,431,3,40,次干路,8759,36.6,1517,0.312,0.71,20.323
2025-10-15,S021,QNA023,QNA024,新华街,439,3,40,次干路,6656,33.3,1138,0.234,0.79,15.162
2025-10-15,S022,QNA025,QNA026,人民街,578,3,38,次干路,8420,36.9,1232,0.253,0.94,14.567
2025-10-15,S023,QNA026,QNA027,人民街,628,3,38,次干路,10278,40.4,1500,0.309,0.93,16.366
2025-10-15,S024,QNA027,QNA028,人民街,333,3,38,次干路,8714,36.3,1298,0.267,0.55,26.168
2025-10-15,S025,QNA028,QNA029,人民街,607,3,38,次干路,7110,32.6,1081,0.222,1.12,11.713
2025-10-15,S026,QNA029,QNA030,人民街,421,3,38,次干路,8642,36.7,1258,0.259,0.69,20.527
2025-10-15,S027,QNA030,QNA031,人民街,686,3,38,次干路,8736,36.5,1343,0.276,1.13,12.735
2025-10-15,S028,QNA031,QNA032,人民街,652,3,38,次干路,6955,32.7,1088,0.224,1.2,10.667
2025-10-15,S029,QNA033,QNA034,映南路,434,2,32,支路,7539,37.6,1324,0.409,0.69,17.371
2025-10-15,S030,QNA034,QNA035,映南路,332,2,32,支路,9412,41.3,1657,0.511,0.48,28.349
2025-10-15,S031,QNA035,QNA036,映南路,449,2,32,支路,7901,37.2,1403,0.433,0.72,17.597
2025-10-15,S032,QNA036,QNA037,映南路,362,2,32,支路,6383,33.2,1076,0.332,0.65,17.633
2025-10-15,S033,QNA037,QNA038,映南路,223,2,32,支路,7821,37.3,1224,0.378,0.36,35.072
2025-10-15,S034,QNA038,QNA039,映南路,301,2,32,支路,7717,37.4,1196,0.369,0.48,25.638
2025-10-15,S035,QNA039,QNA040,映南路,436,2,32,支路,4769,29.2,736,0.227,0.9,10.938
2025-10-15,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8553,36.7,1340,0.276,0.74,18.839
2025-10-15,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7706,32.5,1293,0.266,0.78,18.261
2025-10-15,S038,QNA017,QNA025,环城西路,359,3,40,次干路,7226,32.8,1099,0.226,0.66,20.128
2025-10-15,S039,QNA025,QNA033,环城西路,390,3,40,次干路,6191,33.3,953,0.196,0.7,15.874
2025-10-15,S040,QNA002,QNA010,解放南路,452,4,48,主干路,11996,39.4,2069,0.319,0.69,31.848
2025-10-15,S041,QNA010,QNA018,解放南路,332,4,48,主干路,13579,38.0,2288,0.353,0.52,49.081
2025-10-15,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11985,39.3,1861,0.287,0.5,43.982
2025-10-15,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9769,41.2,1564,0.241,0.69,24.732
2025-10-15,S044,QNA003,QNA011,兴国路,329,4,46,主干路,11876,39.4,2091,0.323,0.5,43.317
2025-10-15,S045,QNA011,QNA019,兴国路,463,4,46,主干路,13327,38.5,2297,0.354,0.72,34.541
2025-10-15,S046,QNA019,QNA027,兴国路,456,4,46,主干路,11841,39.4,1848,0.285,0.69,31.161
2025-10-15,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9921,40.5,1542,0.238,0.87,20.213
2025-10-15,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9703,36.2,1705,0.351,0.69,23.381
2025-10-15,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,9146,31.5,1667,0.343,0.58,30.285
2025-10-15,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,8109,32.0,1390,0.286,0.97,15.746
2025-10-15,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6693,32.9,1128,0.232,1.01,12.081
2025-10-15,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8566,36.7,1331,0.274,0.56,24.974
2025-10-15,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6688,33.2,1044,0.215,0.85,14.14
2025-10-15,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6889,32.9,1049,0.216,0.58,21.528
2025-10-15,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6800,32.9,1046,0.215,1.02,12.1
2025-10-15,S056,QNA006,QNA014,解放北路,430,4,48,主干路,10212,40.8,1593,0.246,0.63,28.499
2025-10-15,S057,QNA014,QNA022,解放北路,601,4,48,主干路,10257,40.6,1666,0.257,0.89,20.48
2025-10-15,S058,QNA022,QNA030,解放北路,596,4,48,主干路,10298,40.6,1670,0.258,0.88,20.734
2025-10-15,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9663,41.1,1421,0.219,0.68,24.937
2025-10-15,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8700,36.3,1429,0.294,0.95,15.13
2025-10-15,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6969,32.7,1204,0.248,0.69,18.437
2025-10-15,S062,QNA023,QNA031,应乾路,640,3,36,次干路,7196,32.5,1190,0.245,1.18,11.244
2025-10-15,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6789,32.8,1070,0.22,0.58,21.552
2025-10-15,S064,QNA008,QNA016,街泉街,211,2,32,支路,7984,37.1,1320,0.407,0.34,37.839
2025-10-15,S065,QNA016,QNA024,街泉街,369,2,32,支路,6332,33.5,1051,0.324,0.66,17.16
2025-10-15,S066,QNA024,QNA032,街泉街,258,2,32,支路,6415,33.4,1034,0.319,0.46,24.864
2025-10-15,S067,QNA032,QNA040,街泉街,397,2,32,支路,4935,29.0,776,0.24,0.82,12.431
2025-10-16,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,10006,40.7,1710,0.264,0.95,18.558
